timestamp,open,high,low,close,volume
2022-07-03,14.77,15.01,14.35,14.81,404095.95
2022-07-04,14.81,15.46,14.41,15.4,529800.03
2022-07-05,15.41,15.51,14.42,14.93,653160.31
2022-07-06,14.93,15.36,14.73,15.22,499782.89
2022-07-07,15.22,16.02,15.08,15.88,497505.04
2022-07-08,15.89,16.36,15.4,15.57,617036.51
2022-07-09,15.56,16.02,15.55,15.85,381746.05
2022-07-10,15.85,15.86,14.98,15.13,503889.88
2022-07-11,15.14,15.14,14.12,14.2,422389.81
2022-07-12,14.2,14.37,13.8,13.84,479621.57
2022-07-13,13.84,14.44,13.34,14.42,775459.04
2022-07-14,14.42,14.8,13.93,14.73,581680.92
2022-07-15,14.74,15.35,14.55,15.06,636213.73
2022-07-16,15.06,17.5,14.64,17.3,1595275.77
2022-07-17,17.3,20.61,16.85,19.25,6775511.84
2022-07-18,19.26,25.68,19.22,25.26,9597615.04
2022-07-19,25.26,27.77,24.18,25.25,10493066.54
2022-07-20,25.26,25.85,23.12,23.35,5802013.65
2022-07-21,23.35,26.42,22.15,26.3,4795605.93
2022-07-22,26.28,26.97,24.09,24.88,5001534.87
2022-07-23,24.89,28.19,24.59,25.54,6358304.86
2022-07-24,25.55,26.74,25.29,25.53,3729039.78
2022-07-25,25.53,25.77,23.11,23.27,4353677.57
2022-07-26,23.27,25.24,22.88,25.17,4014909.42
2022-07-27,25.16,33.44,24.93,32.92,10205328.01
2022-07-28,32.93,42.48,31.94,40.81,15741645.99
2022-07-29,40.82,45.36,37.57,40.5,17115749.33
2022-07-30,40.48,41.94,38.14,39.45,7243000.58
2022-07-31,39.44,41.48,35.8,36.35,6253957.27
2022-08-01,36.35,37.65,33.67,34.95,6146195.28
2022-08-02,34.96,38.8,32.13,36.52,10079211.48
2022-08-03,36.52,38.5,35.21,35.95,6219257.84
2022-08-04,35.96,37.1,34.1,34.78,4164566.94
2022-08-05,34.79,38.6,34.67,38.3,5287036.57
2022-08-06,38.3,39.5,37.18,37.82,3269155.4
2022-08-07,37.81,38.57,36.63,37.72,2503061.01
2022-08-08,37.72,39.75,36.81,38.06,4520259.52
2022-08-09,38.04,38.31,35.5,36.41,3076119.63
2022-08-10,36.41,39.5,36.12,38.82,6476528.36
2022-08-11,38.82,44.59,38.22,42.08,9988400.84
2022-08-12,42.09,43.82,41.05,43.38,5533209.83
2022-08-13,43.38,45.71,42.84,43.55,3997026.2
2022-08-14,43.56,44.29,40.53,41.54,4340672.39
2022-08-15,41.53,43.57,40.07,41.91,3574453.84
2022-08-16,41.9,42.29,39.37,39.89,2493338.84
2022-08-17,39.89,42.57,38.73,40.3,4219605.78
2022-08-18,40.3,41.86,39.02,39.56,3779795.84
2022-08-19,39.55,39.67,32.26,32.92,10409103.21
2022-08-20,32.92,34.6,31.25,32.78,4789668.23
2022-08-21,32.77,34.2,32.14,33.67,2984863.88
2022-08-22,33.66,34.12,31.22,34.06,2978904.75
2022-08-23,34.07,34.73,32.24,34.32,2808051.77
2022-08-24,34.33,36.87,32.86,35.29,3474055.3
2022-08-25,35.3,38.11,35.21,37.09,4248726.82
2022-08-26,37.09,38.38,33.45,33.9,6041031.02
2022-08-27,33.9,34.42,31.96,33.03,3801857.03
2022-08-28,33.03,33.42,30.52,30.94,2442160.89
2022-08-29,30.94,33.77,30.34,33.53,3470500.79
2022-08-30,33.52,34.34,31.33,32.33,3005429.29
2022-08-31,32.33,33.75,31.87,32.43,2334699.05
2022-09-01,32.43,32.97,31.0,32.93,1852753.86
2022-09-02,32.94,33.9,31.88,32.44,2233203.15
2022-09-03,32.44,32.7,31.93,32.23,775038.51
2022-09-04,32.24,32.53,31.57,32.45,958217.43
2022-09-05,32.45,40.14,31.58,39.65,7040824.91
2022-09-06,39.65,42.39,34.16,34.4,14262237.53
2022-09-07,34.4,38.03,33.08,37.27,9619461.11
2022-09-08,37.28,37.77,35.46,37.11,5029241.43
2022-09-09,37.11,40.07,36.57,39.14,5747664.57
2022-09-10,39.14,40.37,38.0,39.25,3135297.51
2022-09-11,39.26,39.44,37.55,38.53,1993710.69
2022-09-12,38.53,40.57,37.15,38.44,4405623.86
2022-09-13,38.43,39.0,34.62,35.29,4455555.68
2022-09-14,35.3,39.83,35.07,39.21,5319997.96
2022-09-15,39.21,39.8,35.0,35.68,11141432.32
2022-09-16,35.68,35.79,32.71,34.1,5354119.52
2022-09-17,34.09,34.93,33.5,34.43,1531317.78
2022-09-18,34.44,34.47,29.05,29.54,2718020.45
2022-09-19,29.54,30.91,27.41,30.38,4301219.66
2022-09-20,30.36,30.55,28.66,29.12,2385438.29
2022-09-21,29.12,30.86,27.0,27.73,3744268.47
2022-09-22,27.73,28.94,27.64,28.62,1877396.52
2022-09-23,28.63,29.47,27.23,28.88,2199185.57
2022-09-24,28.89,29.66,28.33,28.67,1588744.26
2022-09-25,28.67,29.49,27.95,28.37,1344916.88
2022-09-26,28.36,28.59,27.51,28.48,1343421.22
2022-09-27,28.48,30.24,27.59,28.1,2923922.17
2022-09-28,28.11,28.27,26.64,27.63,1862412.44
2022-09-29,27.63,28.26,27.07,27.8,1293353.76
2022-09-30,27.81,28.31,27.26,27.74,1262654.47
2022-10-01,27.75,27.89,27.28,27.54,442153.74
2022-10-02,27.54,27.76,26.73,26.94,771221.02
2022-10-03,26.94,27.65,26.54,27.43,909844.48
2022-10-04,27.43,28.09,27.29,27.9,940903.13
2022-10-05,27.9,28.01,27.13,27.63,586902.18
2022-10-06,27.63,28.95,27.63,27.84,1565305.61
2022-10-07,27.84,27.87,27.11,27.5,933122.21
2022-10-08,27.5,27.63,26.66,26.97,429183.53
2022-10-09,26.97,27.19,26.77,26.97,428782.06
2022-10-10,26.95,27.16,23.1,24.23,2154076.63
2022-10-11,24.22,24.28,23.55,23.75,1249417.74
2022-10-12,23.74,24.52,23.49,23.8,834749.8
2022-10-13,23.79,23.93,20.58,22.98,3914046.11
2022-10-14,22.97,24.6,22.83,23.14,1813671.03
2022-10-15,23.14,23.28,22.54,22.78,647257.26
2022-10-16,22.77,23.41,22.74,23.11,661836.0
2022-10-17,23.11,23.99,22.91,23.83,774829.24
2022-10-18,23.84,24.2,22.85,23.4,995675.78
2022-10-19,23.4,23.48,22.12,22.35,763466.62
2022-10-20,22.34,22.87,21.33,21.67,1003580.36
2022-10-21,21.67,22.13,20.81,22.03,1173298.76
2022-10-22,22.04,23.5,21.69,23.23,1265416.67
2022-10-23,23.23,23.69,22.63,23.44,1290451.01
2022-10-24,23.43,23.56,22.31,22.66,1004285.24
2022-10-25,22.65,25.82,22.33,24.67,2532901.97
2022-10-26,24.68,26.24,24.46,25.49,3207371.95
2022-10-27,25.48,25.84,24.65,24.75,2044379.71
2022-10-28,24.75,25.72,24.15,25.48,1653746.0
2022-10-29,25.48,26.86,25.29,25.88,2063023.37
2022-10-30,25.87,25.93,24.24,24.51,1150187.1
2022-10-31,24.51,24.99,23.78,24.25,1139853.05
2022-11-01,24.24,24.76,23.85,24.03,736917.32
2022-11-02,24.02,24.6,22.25,22.95,2274551.03
2022-11-03,22.95,24.89,22.87,24.02,1418541.88
2022-11-04,24.02,26.04,23.91,25.78,2066428.55
2022-11-05,25.78,27.0,25.59,26.52,1851355.73
2022-11-06,26.52,27.23,24.7,24.82,1454562.57
2022-11-07,24.82,25.7,24.39,25.04,1221244.48
2022-11-08,25.03,25.3,19.77,21.89,4343462.45
2022-11-09,21.87,22.12,17.72,18.37,3869652.1
2022-11-10,18.36,22.96,18.06,22.01,3776288.06
2022-11-11,22.0,22.27,20.41,21.55,1965970.09
2022-11-12,21.55,21.57,20.19,20.49,725749.67
2022-11-13,20.49,20.92,19.47,19.89,840363.63
2022-11-14,19.91,20.76,18.81,20.48,1681089.24
2022-11-15,20.48,21.0,20.13,20.56,909924.61
2022-11-16,20.57,20.68,19.52,19.92,790485.37
2022-11-17,19.92,20.07,19.17,19.67,751212.87
2022-11-18,19.67,20.05,19.29,19.55,584489.75
2022-11-19,19.56,19.75,18.93,19.51,699000.68
2022-11-20,19.51,19.73,18.05,18.17,681538.13
2022-11-21,18.15,18.42,17.15,18.03,1028101.02
2022-11-22,18.02,18.66,17.42,18.48,919329.8
2022-11-23,18.49,20.42,18.24,20.33,1746518.09
2022-11-24,20.33,20.85,19.86,20.21,1244823.77
2022-11-25,20.21,20.62,19.64,20.1,707826.88
2022-11-26,20.1,20.97,19.71,19.89,684251.5
2022-11-27,19.9,20.38,19.71,19.82,725061.32
2022-11-28,19.82,19.91,18.37,19.32,1270652.03
2022-11-29,19.33,19.84,19.09,19.51,478517.85
2022-11-30,19.52,20.5,19.47,20.29,942852.1
2022-12-01,20.29,20.31,19.64,19.75,572876.44
2022-12-02,19.75,19.92,19.3,19.86,504075.85
2022-12-03,19.87,19.94,19.12,19.23,420954.38
2022-12-04,19.22,19.71,19.2,19.49,426939.52
2022-12-05,19.49,20.26,19.15,19.45,707665.56
2022-12-06,19.45,19.58,19.21,19.55,337366.66
2022-12-07,19.56,19.65,18.54,18.71,480420.86
2022-12-08,18.72,19.26,18.54,19.18,427190.96
2022-12-09,19.17,19.51,18.96,19.17,452529.48
2022-12-10,19.17,19.35,18.99,19.15,335265.22
2022-12-11,19.15,19.43,18.74,18.89,305926.75
2022-12-12,18.89,18.94,17.96,18.55,579912.61
2022-12-13,18.56,19.78,17.89,19.26,937093.16
2022-12-14,19.27,19.48,18.72,18.77,606509.04
2022-12-15,18.77,18.87,17.98,18.19,500674.89
2022-12-16,18.18,18.35,15.59,15.94,944253.66
2022-12-17,15.94,16.29,15.75,16.2,776125.07
2022-12-18,16.19,16.25,15.65,15.94,416341.69
2022-12-19,15.95,16.17,14.7,15.2,726940.34
2022-12-20,15.2,16.09,15.09,15.93,541023.39
2022-12-21,15.93,16.77,15.5,16.64,878637.69
2022-12-22,16.64,16.76,15.84,16.49,689257.88
2022-12-23,16.48,16.55,16.25,16.4,457978.13
2022-12-24,16.39,16.5,16.33,16.45,199063.11
2022-12-25,16.46,16.49,15.85,16.2,413412.33
2022-12-26,16.2,16.31,16.01,16.25,323592.51
2022-12-27,16.26,16.33,15.57,15.87,349478.19
2022-12-28,15.86,15.89,14.95,15.12,703513.54
2022-12-29,15.12,16.11,14.86,15.7,887641.74
2022-12-30,15.7,15.89,15.28,15.55,606644.1
2022-12-31,15.55,15.96,15.5,15.69,375169.93
2023-01-01,15.69,15.85,15.6,15.79,149795.44
